NIF	Compra	Loja
785683976	Sopa: 3	Intermarché
649227552	Uva: 5, Pano de prato: 3	Continente
261619036	Peito de peru: 4	Continente
469524645	Tempero: 9, Acetona: 9, Gel: 9, Vassoura: 2, Ma??: 4, L?mina de barbear: 6, Desodorizante: 2, Pat?: 5	Intermarché
707511275	Ab?bora: 9, Antiss?ptico: 6, Alho: 7, Amaciador: 3, Salsicha: 8, Laranja: 1, Sal grosso: 8, Ado?ante: 7	Continente
674286358	Mi?dos: 8, Sopa: 1, Vodca: 6	Pingo Doce
840748506	Mi?dos: 9, Bolos: 10, Detergente: 2, Macarr?o: 10, Margarina: 10, Porco: 9, Abacate: 7, Temperinho verde: 3, Saco de lixo: 7	Pingo Doce
820516672	Ervilha: 4, Abacate: 8, Banana: 3, Pepino: 6, Leite condensado: 10	Pingo Doce
699500045	Porco: 1, Sab?o em p?: 5, Cortador de unhas: 2	Intermarché
781480213	Sardinha: 1	Pingo Doce
250638758	Geleia: 2, Caldo: 3, Br?culos: 3, Laranja: 3, Couve: 10	Intermarché
863759851	Vodca: 6, Caf?: 4, Purificador de ambientes: 9, Tomate: 5, Cereal: 5, Vagem: 8, Baunilha: 6, Leite: 8	Intermarché
401133746	Leite condensado: 6, Caldo: 8	Pingo Doce
745181946	Ado?ante: 6, Bovina: 7, Uva: 2, Amaciador: 6, Refrigerante: 10	Pingo Doce
387860835	?gua t?nica: 8, Peito de peru: 1	Intermarché
653851575	Mel?ncia: 7, Fermento: 3, R?cula: 6, Laranja: 1	Continente
998545452	Cogumelos: 7, Talco: 9, ?gua: 5, Margarina: 1	Pingo Doce
339497856	Peito de peru: 6, Macarr?o: 8, Pano de limpeza: 3, Pano de prato: 6, Feij?o: 6, Cebola: 2, Banana: 9, Coco ralado: 10, Cerveja: 6	Pingo Doce
627553020	Vagem: 7, Polvilho: 9, Berinjela: 9, Guardanapos: 5, Ch?: 6, Ricota: 9, Mam?o: 9, Sardinha: 5, Acetona: 8, Ab?bora: 6	Continente
115492894	Fraldas: 7, Espinafre: 2, Chuchu: 4, Desodorizante: 4, Requeij?o: 6, Doces: 2, Frango: 1, Escova de dentes: 1, Vassoura: 3, Lentilha: 6	Continente
415445906	R?cula: 8, Farinha de rosca: 4, Doces: 3	Pingo Doce
565421554	Couve: 3, Gelatina: 1, ?gua t?nica: 2, Hidratante: 5, Ricota: 9, Farinha de milho: 4, Antiss?ptico: 5, Limpa-vidro: 6	Continente
709016190	A??car: 9, Tempero: 7, Gelatina: 9, Chocolate: 5, Champanhe: 9, Abacaxi: 6, Palmito: 8, Gordura vegetal: 7	Intermarché
275438142	Farinha de trigo: 1, Peito de peru: 1, Caldo: 9, Limpa-vidro: 4, Salsicha: 7, Porco: 6, Lingui?a: 4	Intermarché
693969143	Pin?a: 1, Mi?dos: 7	Pingo Doce
641621724	Azeitona: 4, Abacate: 8, Sab?o em p?: 10, Alface: 5, Coco ralado: 2	Pingo Doce
360846166	Ovos: 4, Cerveja: 7, Chuchu: 7	Intermarché
357164204	Sumo: 6, Salgados: 1, Ado?ante: 5	Pingo Doce
748947112	Creme de barbear: 7	Continente
947620898	Chocolate: 1, Lingui?a: 10, Carv?o: 3, Sal grosso: 4, Sopa: 10, Sabonete: 5, Baunilha: 1, Maionese: 6, Gel: 3	Pingo Doce
323415766	A??car: 2, Ervilha: 7	Pingo Doce
973635402	Sabonete: 5	Pingo Doce
357774343	Laranja: 6, ?gua: 10, Polpa de tomate: 9	Intermarché
193014549	Pilhas: 8, Peito de peru: 2	Intermarché
277469264	Palmito: 10, Cereal: 8, Lustra-m?veis: 9, Alface: 10	Pingo Doce
358279648	Azeitona: 2, Aparelho de barbear: 3, ?gua de coco: 1, Pano de prato: 4	Intermarché
947686001	Pin?a: 5, Bacon: 4, Doces: 6, ?gua t?nica: 2, Br?culos: 4, Antiss?ptico: 9, Agri?o: 10, Lustra-m?veis: 5, F?sforo: 6	Intermarché
573577327	Feij?o: 3, Amaciador: 6, Salsicha: 6, Cerveja: 7, Abacaxi: 3, Pilhas: 3, Ado?ante: 3, Peito de peru: 5, Chocolate: 10	Pingo Doce
764874676	Lustra-m?veis: 8, Acetona: 5, Geleia: 7, Chocolate: 5, Rum: 1, Palito de dente: 5, Agri?o: 3, P?ra: 6	Intermarché
316561719	Biscoitos: 6, Biscoito: 9, Preservativo: 6, Chuchu: 3, Manteiga: 7, Queijo ralado: 7, Lustra-m?veis: 10, Vassoura: 10	Pingo Doce
374676101	Br?culos: 7, Velas: 1, Laranja: 3, Maionese: 10, Molho: 4, Inseticida: 2	Pingo Doce
780989820	Hidratante: 3, Acetona: 3	Intermarché
961950896	Talco: 2, Champanhe: 7	Intermarché
626226547	Sumo: 4, Goiaba: 10, Fermento: 8, Baunilha: 5	Continente
646384900	Berinjela: 6, Leite: 7, Salame: 4, Pente: 2, P?ra: 10, Ma??: 4	Intermarché
952095083	Baunilha: 3	Intermarché
702407980	Cogumelos: 10, Mel?ncia: 8, Molho: 1, Creme de barbear: 1, Farinha de trigo: 8, Ado?ante: 6, Champanhe: 3, Gelatina: 6	Pingo Doce
638457435	Escova de dentes: 9, Goiaba: 5, Gel: 3, Toalha de papel: 1, Palito de dente: 6, Porco: 2, Bovina: 10, Caldo: 10	Intermarché
936840128	Shampoo: 6	Continente
510253880	Mel?o: 1, Doces: 6, Polvilho: 5, Bolos: 3, Pano de prato: 9, Alface: 8, Hidratante: 9	Pingo Doce
205591334	Chocolate granulado: 6	Continente
801457888	Aparelho de barbear: 9, Desinfetante: 9, Ch?: 3	Continente
735543720	Carv?o: 7, Cereal: 7, Antiss?ptico: 6	Continente
823444215	Cogumelos: 4, Hidratante: 4, Palito de dente: 9, ?gua t?nica: 10, Sab?o em p?: 8, R?cula: 1	Intermarché
771995137	Queijo: 1, Vodca: 10, Arroz: 2, Cotonete: 5, Algod?o: 1, Macarr?o: 9, Leite condensado: 8, Carv?o: 7, Molho: 7	Continente
561577443	Azeite: 7	Intermarché
858701176	Creme de barbear: 3, Desinfetante: 7, Mam?o: 8, Temperinho verde: 5, Salsicha: 7, Fermento: 7, Shampoo: 10, Bombom: 10, Chocolate granulado: 1, Batata: 6	Intermarché
490691621	Ado?ante: 2, Milho: 7, P?es: 4, A??car: 3, Acetona: 10, Talco: 10, Geleia: 5	Continente
249903649	L?mina de barbear: 8, Mel?ncia: 8, Abacate: 7, Polpa de tomate: 10, Licor: 2, Preservativo: 6, Vodca: 10	Continente
246386797	Porco: 5, Tempero: 3, Nata: 6, Velas: 8, Piment?o: 4, Purificador de ambientes: 3, Goiaba: 1	Continente
646788007	Champanhe: 5, Chocolate: 5, Queijo: 8, Batata palha: 3, Coco ralado: 9, Polpa de tomate: 8, Cortador de unhas: 5	Intermarché
664607698	Beterraba: 4, Vassoura: 6, Batata: 7, Cerveja: 3, Leite: 1, Queijo ralado: 7, Doces: 7	Intermarché
717609637	Tortas: 3	Pingo Doce
936341409	Bombom: 8, Peixe: 4, Atum: 1, Ado?ante: 10, Escova de dentes: 9, Desodorizante: 9, Br?culos: 9, Ch?: 3, Toalha de papel: 1	Pingo Doce
899073883	Desodorizante: 7, Fraldas: 4, Requeij?o: 3, Fio-dental: 6, Aparelho de barbear: 5, Frutas secas: 8, Mel?o: 9, Batata: 4, Pepino: 9, Antiss?ptico: 4	Pingo Doce
537330872	Caldo: 10	Intermarché
434076241	Pat?: 6, Guardanapos: 7, Farinha de milho: 2, Sumo: 8	Continente
629974318	Rum: 10, U?sque: 5	Pingo Doce
713692105	Queijo ralado: 3, Esponja: 7, Lava-roupas: 4, Batata palha: 3	Continente
355379134	Creme de leite: 10, Cortador de unhas: 1, Gelatina: 3, Requeij?o: 3	Pingo Doce
525658835	A??car: 2	Continente
394357843	Ovos: 9, Feij?o: 6, Br?culos: 2, Absorvente: 1, Inseticida: 4, Tomate: 8	Pingo Doce
218328934	Amaciador: 2, Farinha de trigo: 5	Intermarché
541618211	Sab?o em p?: 8, Mel?ncia: 4, Cortador de unhas: 3, Escova de dentes: 1, Ricota: 3, Leite: 3, Farinha de mandioca: 5, Hamb?rguer: 7, Sal: 4, Mel?o: 1	Pingo Doce
693969143	Escova de dentes: 6, Leite: 7	Intermarché
205990241	Batata: 8, Atum: 5, Escova de dentes: 9, Licor: 8, Leite: 2, Guardanapos: 5	Pingo Doce
175414893	Mostarda: 7, Bovina: 6, Nata: 10, Leite de coco: 7, R?cula: 5, Ado?ante: 1, Vassoura: 4, Frutas secas: 9, Arroz: 5	Pingo Doce
337176880	Leite condensado: 7, Acetona: 10, Chuchu: 9, Beterraba: 4	Pingo Doce
848563156	Iogurte: 1, Polpa de tomate: 10, Detergente: 3, Fermento: 10, Queijo ralado: 2, Geleia: 5, Limpa-vidro: 8, Condicionador: 10, Manteiga: 1	Intermarché
302462188	?lcool: 6, Bacon: 10, Mostarda: 3, Fraldas: 8	Intermarché
598185427	Goiaba: 8, Creme de leite: 1, Lustra-m?veis: 9, Chocolate: 5, Sal grosso: 2, Beterraba: 1, Ab?bora: 8	Continente
174781871	Bolos: 5, Cotonete: 8, Caldo: 4, Ado?ante: 3, Vinho: 5	Intermarché
110780164	Queijo: 4	Pingo Doce
666632620	?gua de coco: 1, Mam?o: 9, Lixa: 1	Continente
396388969	Biscoito: 2, ?gua de coco: 5, Salgados: 10, Cebola: 8, Requeij?o: 7, Saco de lixo: 1, Presunto: 2	Pingo Doce
329358633	Purificador de ambientes: 2, Ketchup: 4	Pingo Doce
594038202	Carv?o: 1, Sumo: 8, Creme de barbear: 9, Gelatina: 2, U?sque: 5, Pano de prato: 5	Pingo Doce
782020328	Fermento: 9, Polpa de tomate: 4, Ch?: 2, Leite de coco: 2, Queijo ralado: 10, Chocolate granulado: 4, Esponja: 9, Salame: 8	Intermarché
169819522	Sab?o em p?: 10, R?cula: 6, Inseticida: 9, Bombom: 7, Queijo: 4	Pingo Doce
385021197	Farinha de milho: 9, Pano de prato: 10, Repolho: 8, Farinha de trigo: 1	Continente
285442425	Aparelho de barbear: 3, Cenoura: 7, Peito de peru: 2, Antiss?ptico: 4, Coco ralado: 5, Algod?o: 5, Ricota: 1	Pingo Doce
808762693	Temperinho verde: 5, Esponja: 4, Uva: 8, Vassoura: 5, Creme de leite: 9, Br?culos: 4, U?sque: 2, Vinho: 4, Limpa-vidro: 7, Cortador de unhas: 5	Continente
612896788	Pepino: 7, ?gua de coco: 1, Sab?o em p?: 8, Ovos: 2, Cebola: 2, Salsinha: 7, Batata: 7	Intermarché
296793220	Gelatina: 10, Geleia: 7, Condicionador: 10, Palito de dente: 8, P?es: 5, Purificador de ambientes: 2, Carv?o: 2, Leite: 9	Continente
119332302	?gua de coco: 1, Guardanapos: 3, Inseticida: 9, Creme de leite: 7, Coco ralado: 1, Polpa de tomate: 6	Continente
947620898	Sal: 9, Caldo: 4, Licor: 10, Geleia: 2, Manteiga: 5, Porco: 9	Pingo Doce
712802231	Lixa: 5, Desinfetante: 3, Tempero: 5, Guardanapos: 8, Palmito: 4, Porco: 4, Talco: 8	Intermarché
937960254	Queijo ralado: 5, Guardanapos: 3, Geleia: 10, Farinha de milho: 5, Br?culos: 7	Continente
623759300	Esponja: 7, Chocolate: 4, Ado?ante: 7, Repolho: 2, Azeite: 7, Guardanapos: 7, Leite condensado: 1, Pin?a: 1, Inseticida: 10	Continente
648384006	Antiss?ptico: 4, Chocolate granulado: 10, Algod?o: 10, Vinho: 10, Br?culos: 1, Goiaba: 5	Intermarché
646343421	Sardinha: 9, Creme de leite: 9, Velas: 10	Continente
764670772	Molho: 7	Continente
360494812	Sopa: 5, Ab?bora: 10, Salsinha: 7, Alho: 7, Mel?o: 1, Br?culos: 2, Pepino: 7	Pingo Doce
636454670	Berinjela: 3, Caldo: 3, Temperinho verde: 9, Arroz: 2, F?sforo: 3, ?gua: 6, Detergente: 1, Antiss?ptico: 10	Pingo Doce
855851424	Cogumelos: 6, Guardanapos: 10	Intermarché
360494812	Algod?o: 1, Nata: 7, Cogumelos: 4, Molho: 2, Refrigerante: 9, Temperinho verde: 6, Piment?o: 5, Hamb?rguer: 3, Abacaxi: 10, Peito de peru: 7	Pingo Doce
575010021	F?sforo: 8, Nata: 6, ?lcool: 2, Feij?o: 6, Hidratante: 10, Acetona: 9, Tempero: 1, Macarr?o: 10, Vodca: 2	Continente
644655848	Salgados: 8, Amaciador: 1, Limpa-vidro: 6, Chocolate: 3, Goiaba: 2, Peixe: 9, Mortadela: 8, Cotonete: 4	Intermarché
686381673	Vagem: 7, Ovos: 7, Repolho: 2, Iogurte: 5, P?ra: 5, Pepino: 6, Tempero: 9	Pingo Doce
684048703	R?cula: 4, Pilhas: 2	Intermarché
685777467	Uva: 4, Caldo: 4	Intermarché
696593340	Mel?ncia: 1, Ma??: 2, Chocolate granulado: 9, Alho: 1, Beterraba: 7, Hamb?rguer: 3	Intermarché
434587996	Gordura vegetal: 5, Baunilha: 5, Sab?o em p?: 1, Preservativo: 10, ?gua de coco: 8, Sardinha: 1	Continente
827762608	Molho: 1, Creme de leite: 1, Peito de peru: 3, Leite de coco: 4, Bacon: 1, Vinho: 3, Ketchup: 9, Refrigerante: 1	Continente
279233082	Preservativo: 6, Caf?: 6, Feij?o: 10, Esponja: 2, Fraldas: 1, Creme de leite: 4, Maionese: 8, Nata: 9	Continente
906499856	Tortas: 7, Esponja: 7, Sab?o em p?: 1	Intermarché
726576448	Manteiga: 1, Cogumelos: 5, Requeij?o: 8, Coco ralado: 6, Molho: 2, Piment?o: 3, Purificador de ambientes: 7	Intermarché
751014610	Repolho: 8, Manteiga: 8, Esponja: 4, Farinha de rosca: 2	Continente
717609637	Piment?o: 10, Antiss?ptico: 6	Continente
316866919	Salsicha: 4, ?gua de coco: 7, Polpa de tomate: 8, Piment?o: 7, Batata palha: 9, Leite: 6	Continente
544048857	Licor: 3	Intermarché
271403415	Alface: 1, Geleia: 10, Abacaxi: 9, Len?o de papel: 4, Cerveja: 5, Ricota: 7, Leite de coco: 9	Continente
876391314	Licor: 8, Farinha de milho: 2, Leite: 4, Sardinha: 9, Hamb?rguer: 3	Pingo Doce
219547763	Sabonete: 5, Inseticida: 1, Desinfetante: 2	Continente
902865082	Azeitona: 8, Iogurte: 8, Gordura vegetal: 2, Pin?a: 9, Lentilha: 9, Peixe: 7	Intermarché
918674906	Frutas secas: 8, Salame: 8, Sal grosso: 10, Sab?o em p?: 8, Fio-dental: 4, Molho: 4, ?gua de coco: 7	Intermarché
813818055	Uva: 3, Geleia: 8, Vodca: 6	Pingo Doce
400436886	?gua: 8, Bacon: 1, Peito de peru: 8, Polvilho: 9	Intermarché
712802231	Milho: 5, F?sforo: 9, L?mina de barbear: 2, Creme de barbear: 8, Geleia: 6, Peixe: 10, Aparelho de barbear: 7	Intermarché
434076241	Chocolate granulado: 9, Pat?: 1, Doces: 7, Laranja: 7, A??car: 6, Molho: 9	Pingo Doce
812822312	Lixa: 8, Sal grosso: 2, Maionese: 6, Cortador de unhas: 8, Farinha de milho: 9, Salsicha: 3	Pingo Doce
776250331	F?sforo: 1, Beterraba: 6	Continente
724980354	Ab?bora: 3, Toalha de papel: 2, Batata palha: 2, Amaciador: 8, Bovina: 4	Continente
163372858	Banana: 5, Farinha de milho: 8, Purificador de ambientes: 2, Cebola: 9, Condicionador: 5, Hamb?rguer: 7, Milho: 4	Intermarché
949646943	Laranja: 6	Intermarché
780890129	Aparelho de barbear: 3, Leite: 3, Batata: 7, Br?culos: 10, Iogurte: 3, Absorvente: 8, Ketchup: 1, Shampoo: 1, Salame: 9	Continente
825498905	Goiaba: 9, Biscoitos: 1, F?sforo: 9, Arroz: 7, Tomate: 5, Abacate: 4, Coco ralado: 5, Chuchu: 2, Ado?ante: 9, Gel: 2	Intermarché
715131274	Batata: 7, Gordura vegetal: 2, Banana: 4, Lixa: 5, Berinjela: 5	Pingo Doce
834398538	Pano de limpeza: 3, Lava-roupas: 10, Ado?ante: 5, Cereal: 7, Saco de lixo: 7, Pepino: 7, Ab?bora: 3	Continente
601051952	Gelatina: 10	Pingo Doce
236038103	Manteiga: 9, Vagem: 4, Detergente: 7, Ab?bora: 9, Gelatina: 5, Bolos: 2, Ma??: 6, Batata palha: 3	Intermarché
997712626	Azeite: 3	Continente
463354342	Maionese: 8, Chocolate granulado: 7, Atum: 10, Len?o de papel: 6, P?es: 3, Sopa: 5, Rum: 7, P?ra: 9, Chuchu: 1	Pingo Doce
475208772	Sumo: 4, Creme de barbear: 7, Bombom: 4, Ricota: 5, Bacon: 6, Cereal: 6	Intermarché
272964548	Piment?o: 6, Carv?o: 6, Papel higi?nico: 3, Milho: 8, Farinha de mandioca: 3, Cereal: 10, Chocolate: 3, ?lcool: 9, Leite: 4	Intermarché
295806158	Repolho: 2, Preservativo: 7, Polvilho: 10, Salgados: 2	Pingo Doce
793845627	Cotonete: 2, Goiaba: 1, Tempero: 5, Chuchu: 8, Agri?o: 6	Intermarché
711581822	Pente: 2, Ketchup: 1, Lentilha: 3, Porco: 1, Manteiga: 10, Gel: 8, Pepino: 6, ?gua: 4	Pingo Doce
266933494	Baunilha: 2, Salgados: 3, Leite condensado: 5, Caf?: 10, Mel?o: 7, Creme de barbear: 7, A??car: 3, Pente: 5, P?es: 5, Cotonete: 5	Continente
990472147	Sabonete: 10, Antiss?ptico: 3, Farinha de milho: 3, Sal grosso: 10, Feij?o: 6, Leite: 2, Sab?o em p?: 9, Refrigerante: 10, Amaciador: 1	Intermarché
476713618	Gelatina: 5, Sumo: 6, Refrigerante: 5, Talco: 6	Intermarché
138715597	Mel?o: 6, Abacate: 6	Pingo Doce
536307598	Goiaba: 10, Mel?o: 6, Polpa de tomate: 8, Pilhas: 3, Farinha de mandioca: 4, Piment?o: 4	Pingo Doce
848563156	Batata palha: 1, Chuchu: 10, Amaciador: 7, Beterraba: 5, Leite condensado: 3, Toalha de papel: 5, Vinho: 3, Limpa-vidro: 6, Espinafre: 5, Lingui?a: 8	Continente
863114984	Azeite: 7	Pingo Doce
571772611	Vinho: 7, Goiaba: 4, Feij?o: 6, Farinha de trigo: 3	Intermarché
137100337	Fio-dental: 1, Lingui?a: 1, Repolho: 3, Bombom: 2, Presunto: 1, Preservativo: 9, Leite de coco: 1, Porco: 8, Lava-roupas: 4	Intermarché
847785011	Chocolate: 3, Agri?o: 2, Acetona: 4, ?lcool: 10, Gelatina: 9, Hamb?rguer: 4, Uva: 3	Intermarché
437845110	Ado?ante: 3, Geleia: 6, Mi?dos: 7, Salsicha: 2, Berinjela: 5, Azeitona: 5	Continente
281584181	Vassoura: 5, Lingui?a: 9, Uva: 7, Cotonete: 3, Biscoitos: 3, Caldo: 1, Pin?a: 9	Pingo Doce
374676101	Ketchup: 3, Leite: 2, Manteiga: 7, Manjeric?o: 6	Continente
662421823	Desinfetante: 10, Condicionador: 4, Palito de dente: 10, Leite de coco: 3, Arroz: 5, Aparelho de barbear: 7, Geleia: 8, Bovina: 4, Gel: 8	Continente
942294367	Bombom: 10, A??car: 1, Iogurte: 2, ?gua t?nica: 4, Mel?o: 7, Pin?a: 5, Mortadela: 8, Desinfetante: 7	Pingo Doce
833097878	Pano de limpeza: 1	Intermarché
757022792	U?sque: 4, Gordura vegetal: 5, Manteiga: 2, Rum: 10	Intermarché
429073130	Mi?dos: 4, Mortadela: 4, Desodorizante: 8, ?lcool: 10	Intermarché
984423336	Repolho: 6	Pingo Doce
439307524	Purificador de ambientes: 9, Creme de barbear: 1, Ricota: 7, Espinafre: 8, Uva: 6, Len?o de papel: 8	Pingo Doce
382848063	Mam?o: 3, ?gua de coco: 10	Pingo Doce
485016904	Creme de barbear: 2, Esponja: 3, ?gua de coco: 7, Nata: 1, Antiss?ptico: 6, Biscoitos: 2, Maionese: 3	Pingo Doce
323825511	Farinha de mandioca: 7, U?sque: 10, Couve: 8, Lingui?a: 8, Mostarda: 7, Chuchu: 1, Vassoura: 10, Peito de peru: 8	Continente
863578916	Rum: 9, Beterraba: 8, Ab?bora: 8, Maionese: 3, Esponja: 4, Cortador de unhas: 6, Agri?o: 5, Manjeric?o: 4	Continente
449177494	Frango: 2, Abacaxi: 3, Pepino: 4, Presunto: 2, Creme de barbear: 4, Escova de dentes: 3	Continente
902865082	Sabonete: 1, Pano de limpeza: 7, Manjeric?o: 7, Lixa: 3, Preservativo: 7	Pingo Doce
984042241	Ovos: 9, Hamb?rguer: 1, Velas: 10, Polvilho: 1, Caldo: 10, U?sque: 4, Cereal: 10, Baunilha: 9, Cotonete: 10	Continente
807230419	Bovina: 2, Salame: 7, Mam?o: 1, Alface: 5, Rum: 9, Guardanapos: 3, Bolos: 6	Continente
503951890	R?cula: 3, F?sforo: 10, Bacon: 7	Intermarché
323825511	Abacate: 3, Palmito: 8, Fio-dental: 10, Bolos: 1, Baunilha: 10, Ketchup: 4, Berinjela: 1	Continente
252682178	Bovina: 3, Manjeric?o: 8	Intermarché
133942376	Frutas secas: 2, Farinha de milho: 1, Condicionador: 8, Cenoura: 4, Sab?o em p?: 2, Ricota: 9, Absorvente: 8, Escova de dentes: 2	Continente
187181344	Cerveja: 4, Velas: 8, Pano de limpeza: 10, Salsinha: 3, Alface: 1, Goiaba: 10, Cortador de unhas: 10, Espinafre: 6	Intermarché
761805604	Velas: 6, Cereal: 8, Feij?o: 9, Bolos: 3, Creme de barbear: 2, Porco: 7, Desinfetante: 7, Sumo: 6	Pingo Doce
637357222	Laranja: 4, Lingui?a: 7, Acetona: 3	Intermarché
106727667	Guardanapos: 7, Chocolate granulado: 8, Ab?bora: 5, Papel higi?nico: 5, Vassoura: 9, Pin?a: 9, Licor: 10	Continente
594038202	Preservativo: 9, Pepino: 9	Continente
310967412	Velas: 10, Lingui?a: 9, Alho: 4, Berinjela: 9, Purificador de ambientes: 10, Abacaxi: 7, Vagem: 3	Continente
991866195	Coco ralado: 10, Agri?o: 5	Pingo Doce
218901734	Frango: 5, Ovos: 3, ?gua de coco: 4, Absorvente: 9, Pano de limpeza: 6, Porco: 6, Ketchup: 1, Abacate: 3, Sopa: 2	Continente
420796149	Palito de dente: 3	Pingo Doce
208144937	Ch?: 8, Goiaba: 10, Refrigerante: 8, Palito de dente: 3, Sal: 4, Salsinha: 10, Banana: 8	Intermarché
920157879	Batata: 7, Lentilha: 4, Ab?bora: 1, Milho: 10	Intermarché
831543088	Toalha de papel: 7, Baunilha: 8, Milho: 9, Farinha de milho: 10, Iogurte: 10, Caldo: 9, Carv?o: 2, Molho: 2, Uva: 8	Pingo Doce
296793220	Carv?o: 10, Velas: 10, Bombom: 2, Peito de peru: 6, Vinho: 4, Queijo: 1, Atum: 4, Cenoura: 4, Lixa: 10	Continente
311806035	Refrigerante: 1, Hamb?rguer: 2	Intermarché
990472147	Leite de coco: 5, Aparelho de barbear: 5, Sal: 5	Pingo Doce
437932914	Queijo: 4	Pingo Doce
407108588	Cenoura: 6, Palmito: 6, Toalha de papel: 5	Pingo Doce
449052205	Salsicha: 4, R?cula: 5, A??car: 2, Porco: 10	Pingo Doce
660853385	Arroz: 4, Sabonete: 1, Mi?dos: 3, Ervilha: 5, Len?o de papel: 2, Palmito: 3, Limpa-vidro: 6, Molho: 10	Intermarché
785152248	Requeij?o: 3, Milho: 10, Vassoura: 5, Len?o de papel: 10	Pingo Doce
102244329	Pente: 8, P?es: 1, Piment?o: 3, Sal grosso: 9	Pingo Doce
950969146	Licor: 10, Laranja: 7, Batata: 8, L?mina de barbear: 6	Intermarché
748615434	Queijo: 1, A??car: 4, Farinha de mandioca: 8, Talco: 3	Intermarché
465989360	Vinho: 2, Vagem: 3, Espinafre: 4, Frango: 6, Palito de dente: 10, Mostarda: 1, Uva: 7, Pente: 10, Atum: 10, L?mina de barbear: 10	Pingo Doce
885694383	Bolos: 7, Bovina: 5, Acetona: 1, Escova de dentes: 1, Sal grosso: 9, Bacon: 4, Cotonete: 4, Cogumelos: 3	Continente
261619036	Pilhas: 3, Ketchup: 5, Farinha de mandioca: 4, Peito de peru: 8, Pano de limpeza: 8, Algod?o: 5, Frango: 10, Mostarda: 10, Ervilha: 7	Intermarché
472041541	Farinha de mandioca: 8	Continente
933934064	Carv?o: 1, Palmito: 5, Sumo: 1, Berinjela: 5, Bombom: 9	Continente
647317085	Caldo: 6, Salgados: 9, Queijo ralado: 2, Ketchup: 7	Continente
438404811	Macarr?o: 3, Farinha de rosca: 3, Farinha de mandioca: 9, Temperinho verde: 4, Caldo: 4, Sabonete: 3, Mel?o: 3, Banana: 10, Beterraba: 1, Sab?o em p?: 4	Continente
679736945	Peixe: 10, Macarr?o: 4, Caldo: 2, Champanhe: 6, Esponja: 9	Intermarché
177520223	Polpa de tomate: 6, Pilhas: 9, Carv?o: 2, Leite de coco: 5, Cotonete: 8, L?mina de barbear: 8, Maionese: 6, Palito de dente: 2, Leite: 7	Intermarché
571587079	Espinafre: 4, Gordura vegetal: 9	Continente
857517637	Pin?a: 4, Lingui?a: 7, Cortador de unhas: 9, Salame: 7, Salgados: 8, Alho: 2, Pente: 3, Gelatina: 5	Intermarché
171297842	Pilhas: 3	Intermarché
770483524	Cotonete: 4, A??car: 2, Bolos: 9, Arroz: 3, P?ra: 1, Esponja: 10, Absorvente: 5, Refrigerante: 10, Sal grosso: 4	Intermarché
209340022	?lcool: 5, Lentilha: 8, Cenoura: 2, Refrigerante: 7, Lava-roupas: 1	Intermarché
371951812	Saco de lixo: 9, P?ra: 2, Mi?dos: 7, Berinjela: 6	Continente
824848538	Tomate: 4, Ado?ante: 7	Pingo Doce
936341409	Lustra-m?veis: 7, Mel?o: 3, Lingui?a: 7	Continente
160808092	Toalha de papel: 7, Chuchu: 7, Sardinha: 4, Fio-dental: 7	Pingo Doce
683613364	Sumo: 10, Salame: 4	Pingo Doce
655228331	Salsinha: 3, Coco ralado: 6, Hamb?rguer: 1, Nata: 2	Intermarché
561577443	P?es: 5, Pano de limpeza: 3, L?mina de barbear: 5, Creme de leite: 8, Vodca: 6, Porco: 8, Amaciador: 10, Lentilha: 8	Intermarché
830869683	Piment?o: 5, Chocolate: 2, Fermento: 8, Rum: 1, Bolos: 2, Lustra-m?veis: 6, Farinha de milho: 2, Geleia: 5, Margarina: 5, Biscoito: 8	Intermarché
870487714	Pilhas: 6, Azeite: 4, Banana: 10, Escova de dentes: 4, Cerveja: 5, P?ra: 8, Algod?o: 5, Espinafre: 4, Champanhe: 6	Intermarché
862473170	Acetona: 3, Doces: 10, Condicionador: 7, Molho: 8, Goiaba: 2	Pingo Doce
161371215	Antiss?ptico: 4, Coco ralado: 4, Beterraba: 10, Salsinha: 7, Biscoitos: 7	Pingo Doce
914302587	Chuchu: 9, Aparelho de barbear: 1, Macarr?o: 10, Hidratante: 7, Mel?ncia: 2, Cortador de unhas: 1, Sal: 4, Abacate: 9, Vassoura: 3	Intermarché
155226645	?gua: 4, Sal grosso: 7	Intermarché
798845385	Uva: 8, Leite: 1, Sab?o em p?: 10, Ovos: 5	Continente
280960650	Cereal: 4, Batata palha: 10, Sumo: 6, Piment?o: 6, Palito de dente: 7, Desodorizante: 8, Azeitona: 4	Intermarché
362245735	Mostarda: 6, Lava-roupas: 6, Chocolate granulado: 8, Toalha de papel: 10, R?cula: 5, Tomate: 8, Desinfetante: 1, Lustra-m?veis: 1	Continente
614550279	Sardinha: 3, Goiaba: 1, Bombom: 2, Espinafre: 2	Continente
196313016	Farinha de mandioca: 7, ?gua t?nica: 5, Desinfetante: 5, Pin?a: 1, Tortas: 4, Desodorizante: 3, Cenoura: 9, Arroz: 1, Milho: 1, Fermento: 4	Continente
424927249	Gordura vegetal: 1, Guardanapos: 9, Detergente: 2, Lustra-m?veis: 3, Hamb?rguer: 5, Chocolate granulado: 1, ?gua t?nica: 4, Fermento: 8, Macarr?o: 2	Pingo Doce
