NIF	Compra	Loja
385021197	Melância: 5, Açúcar: 10, Inseticida: 4, Escova de dentes: 4, Leite condensado: 4, Gelatina: 10	Pingo Doce
852943268	Biscoito: 8, Salsinha: 7, Inseticida: 5, Fósforo: 1	Intermarché
143458934	Água de coco: 6, Limpa-vidro: 3, Purificador de ambientes: 7, Sabonete: 8, Papel higiênico: 7, Vinho: 10	Continente
263410321	Batata: 3, Água: 1, Leite: 5, Queijo: 10, Pilhas: 5, Salame: 8, Fermento: 1, Pepino: 9	Continente
872080030	Carvão: 4, Polvilho: 10, Feijão: 1, Papel higiênico: 4, Atum: 7, Chocolate: 3	Intermarché
571587079	Guardanapos: 7, Bolos: 3, Escova de dentes: 4, Hambúrguer: 10, Cogumelos: 1, Biscoito: 2	Pingo Doce
757353062	Farinha de rosca: 6, Champanhe: 10, Queijo: 5, Temperinho verde: 3, Água de coco: 3, Detergente: 9, Toalha de papel: 7, Milho: 7	Pingo Doce
112203409	Uísque: 4, Polvilho: 7, Hambúrguer: 3, Desodorizante: 9, Farinha de milho: 10, Talco: 7	Continente
911824142	Hidratante: 4, Baunilha: 8, Batata: 8, Condicionador: 9, Salame: 1, Maionese: 10, Sabonete: 7, Leite: 6, Cereal: 8	Continente
712405101	Batata palha: 10	Intermarché
541924824	Refrigerante: 3, Beterraba: 7, Manjericão: 9, Presunto: 9, Uísque: 3, Sal grosso: 1, Farinha de trigo: 4, Patê: 7	Intermarché
379632317	Sabão em pó: 4	Continente
755225344	Antisséptico: 5, Creme de barbear: 9, Sardinha: 6	Intermarché
923550708	Pinça: 5, Shampoo: 7, Peito de peru: 1, Requeijão: 3, Salgados: 8, Azeitona: 8, Cerveja: 6, Miúdos: 7, Adoçante: 2	Continente
942294367	Arroz: 3, Baunilha: 7	Pingo Doce
993055251	Mostarda: 3, Arroz: 4, Ovos: 9, Preservativo: 9, Cotonete: 8	Pingo Doce
361316605	Álcool: 9, Pepino: 2	Intermarché
878922194	Ervilha: 2, Goiaba: 4, Fio-dental: 8	Pingo Doce
611247735	Rúcula: 5, Purificador de ambientes: 5, Doces: 8	Intermarché
905827801	Desinfetante: 6, Saco de lixo: 2, Farinha de trigo: 3	Intermarché
379632317	Salgados: 2, Milho: 1, Amaciador: 4, Melância: 7, Papel higiênico: 7, Salame: 4, Manteiga: 5	Pingo Doce
624643055	Palmito: 5, Repolho: 5, Espinafre: 1, Atum: 5, Pimentão: 8, Desodorizante: 2, Absorvente: 8, Sabonete: 6, Guardanapos: 10, Batata palha: 9	Pingo Doce
797473147	Ketchup: 5, Rum: 3, Preservativo: 9, Lâmina de barbear: 10, Biscoito: 4, Limpa-vidro: 2, Salsinha: 4, Guardanapos: 7	Continente
601392282	Preservativo: 7, Aparelho de barbear: 4, Hidratante: 2	Intermarché
900165710	Lâmina de barbear: 8, Manjericão: 5, Temperinho verde: 3, Creme de leite: 1, Vodca: 5, Rum: 6, Rúcula: 9, Bacon: 6, Água: 8, Patê: 8	Pingo Doce
410879235	Lentilha: 1, Chá: 1	Intermarché
474736009	Tempero: 9, Carvão: 2, Ervilha: 9, Macarrão: 5, Sumo: 2, Salsicha: 3	Pingo Doce
311720263	Maçã: 2, Cotonete: 3, Purificador de ambientes: 7, Limpa-vidro: 8, Pente: 7, Ketchup: 5, Molho: 5, Esponja: 7, Sal grosso: 6	Intermarché
413001013	Linguiça: 6, Sardinha: 7	Pingo Doce
445177023	Farinha de milho: 4, Atum: 1, Batata palha: 6, Café: 9, Rum: 8, Pano de limpeza: 2, Sumo: 4, Linguiça: 9	Intermarché
607949580	Lixa: 6	Intermarché
204663142	Leite de coco: 7, Lustra-móveis: 9, Ervilha: 2	Intermarché
763705479	Pano de prato: 10, Laranja: 10, Velas: 5, Farinha de rosca: 2	Pingo Doce
576527443	Batata: 5, Fósforo: 2, Pepino: 6	Continente
410879235	Laranja: 1, Bombom: 10, Goiaba: 1	Continente
677156646	Maionese: 7, Farinha de milho: 6, Pepino: 5, Farinha de trigo: 4, Geleia: 10, Papel higiênico: 4	Intermarché
522363535	Beterraba: 10, Cereal: 9, Milho: 9, Manteiga: 8, Guardanapos: 3, Purificador de ambientes: 3, Talco: 8	Continente
946202652	Água: 6, Banana: 2, Manjericão: 10, Repolho: 1, Chocolate: 4, Peixe: 5, Absorvente: 1, Geleia: 7	Continente
425205506	Couve: 10, Sopa: 2, Lustra-móveis: 5, Molho: 7, Álcool: 1, Batata palha: 3, Manjericão: 7, Leite: 9, Cenoura: 10	Continente
762303473	Lâmina de barbear: 10	Pingo Doce
467887958	Mostarda: 3, Presunto: 8, Abóbora: 8, Pano de limpeza: 4, Melância: 2, Fósforo: 10	Continente
154553429	Antisséptico: 7, Condicionador: 3, Preservativo: 7, Salgados: 7, Repolho: 7, Maionese: 6, Vagem: 2, Cenoura: 2	Pingo Doce
331095892	Porco: 1, Salsicha: 1	Continente
525192531	Maçã: 10, Peixe: 3, Polpa de tomate: 8, Pepino: 8, Leite de coco: 4, Lenço de papel: 3, Gel: 4, Tomate: 8, Ricota: 4	Continente
305555010	Presunto: 6, Pilhas: 4, Carvão: 8, Creme de barbear: 3, Cerveja: 6, Aparelho de barbear: 3, Fermento: 2, Chocolate: 6	Pingo Doce
957824032	Bacon: 6, Baunilha: 8, Ricota: 10, Agrião: 5, Salame: 7, Pilhas: 6, Pinça: 6	Pingo Doce
196313016	Creme de leite: 7, Pano de prato: 1, Melância: 1, Fio-dental: 4, Tempero: 1, Linguiça: 2, Cortador de unhas: 8, Carvão: 5, Presunto: 3	Pingo Doce
263295166	Pano de limpeza: 9, Licor: 4, Gelatina: 2, Água tônica: 6, Mortadela: 3, Fósforo: 7, Farinha de trigo: 8, Lâmina de barbear: 6	Intermarché
924493133	Banana: 5, Azeite: 4, Sal: 3, Escova de dentes: 1	Pingo Doce
803348147	Linguiça: 10, Biscoito: 8, Baunilha: 4, Sal grosso: 4	Intermarché
445974086	Goiaba: 3, Abacaxi: 7	Pingo Doce
173145888	Berinjela: 1, Peito de peru: 6, Goiaba: 5	Pingo Doce
131361556	Vagem: 5, Hambúrguer: 9, Bovina: 3, Tortas: 8, Guardanapos: 3, Alface: 10, Rum: 4, Chocolate: 4, Baunilha: 5	Intermarché
487132160	Leite: 7, Abóbora: 10, Farinha de mandioca: 10, Abacate: 8, Patê: 2, Gordura vegetal: 7, Vassoura: 9	Pingo Doce
382264877	Uísque: 5, Frutas secas: 7, Arroz: 4, Algodão: 9	Pingo Doce
906499856	Laranja: 10, Pêra: 10, Lentilha: 4, Rum: 9	Intermarché
181980772	Acetona: 8, Miúdos: 4, Margarina: 7, Abóbora: 8, Pêra: 2, Atum: 10, Batata: 4, Doces: 9, Pano de prato: 8	Pingo Doce
356351130	Azeite: 6, Manjericão: 4, Rúcula: 8, Adoçante: 5, Maionese: 9, Amaciador: 10, Agrião: 5, Linguiça: 6, Pente: 3, Algodão: 9	Pingo Doce
579317137	Saco de lixo: 4, Água tônica: 3, Aparelho de barbear: 9, Gelatina: 1, Sal grosso: 7, Tortas: 6, Chocolate granulado: 4, Maçã: 3, Arroz: 7, Cogumelos: 5	Continente
882756553	Alface: 1, Macarrão: 7, Fermento: 10, Tortas: 4, Inseticida: 10, Cereal: 1, Creme de barbear: 1, Adoçante: 1, Sopa: 1	Pingo Doce
647708883	Champanhe: 3, Melão: 8, Salame: 7, Álcool: 1	Continente
437858874	Milho: 2, Cortador de unhas: 1, Macarrão: 8, Álcool: 5, Sabão em pó: 10, Polpa de tomate: 8	Pingo Doce
922671004	Molho: 5, Mortadela: 2, Antisséptico: 2, Carvão: 8, Geleia: 4, Alho: 9	Pingo Doce
624816787	Berinjela: 3, Fermento: 8, Aparelho de barbear: 10, Doces: 10, Salgados: 2	Pingo Doce
270064863	Abóbora: 7, Manteiga: 4, Aparelho de barbear: 8, Café: 1, Frutas secas: 10, Velas: 7	Pingo Doce
516634904	Patê: 4, Arroz: 5, Pilhas: 6, Caldo: 8, Polvilho: 5	Continente
466903243	Cogumelos: 10	Pingo Doce
329358633	Uísque: 1, Chocolate: 7, Azeite: 5, Farinha de mandioca: 7	Continente
502815769	Fósforo: 7, Leite de coco: 3	Intermarché
989115459	Cerveja: 1, Creme de leite: 2, Baunilha: 4, Limpa-vidro: 7, Biscoito: 2, Café: 7, Fio-dental: 7, Linguiça: 4	Intermarché
904434880	Lâmina de barbear: 6, Aparelho de barbear: 10	Intermarché
783156395	Sopa: 7, Margarina: 10, Antisséptico: 2, Talco: 8, Bolos: 9, Inseticida: 9, Atum: 5, Porco: 7, Milho: 10, Champanhe: 6	Intermarché
554732010	Desodorizante: 10, Arroz: 9, Pimentão: 4, Laranja: 9, Sabonete: 1, Sopa: 8, Água: 9	Pingo Doce
359503008	Gordura vegetal: 6, Fio-dental: 8, Bovina: 10, Acetona: 9, Fraldas: 10, Limpa-vidro: 5, Salame: 1	Intermarché
784097605	Purificador de ambientes: 4, Esponja: 6, Vodca: 7, Creme de leite: 2, Condicionador: 7, Maionese: 6, Fermento: 1, Polpa de tomate: 6	Intermarché
807697178	Água de coco: 9, Hidratante: 3, Champanhe: 7, Lixa: 7, Queijo: 8, Abacate: 7, Sumo: 6, Inseticida: 1, Arroz: 3, Couve: 8	Pingo Doce
122916398	Repolho: 2	Continente
889058085	Peixe: 2, Amaciador: 6, Vinho: 3	Continente
348384415	Hambúrguer: 4, Patê: 3, Pano de limpeza: 10, Rum: 3, Inseticida: 8, Melância: 4	Pingo Doce
942834186	Chocolate granulado: 7, Vassoura: 6, Licor: 6, Nata: 9, Guardanapos: 5	Intermarché
487132160	Esponja: 7, Sopa: 10, Talco: 8, Mamão: 8, Lentilha: 10, Farinha de rosca: 5	Pingo Doce
852057941	Chocolate: 5, Bróculos: 5	Continente
918674906	Abacaxi: 4, Ketchup: 9, Condicionador: 4, Sal grosso: 3, Porco: 3, Tortas: 4, Bolos: 6, Vinho: 3, Azeitona: 9, Pinça: 5	Pingo Doce
258518946	Alface: 6, Uísque: 5, Abacaxi: 7, Salgados: 4, Pente: 2, Algodão: 8, Molho: 9	Continente
588811189	Milho: 2, Pepino: 9, Vagem: 1, Creme de barbear: 4	Intermarché
457727047	Vinho: 8, Cortador de unhas: 4, Manjericão: 9	Pingo Doce
594388777	Margarina: 5, Temperinho verde: 7, Sabonete: 5, Bróculos: 5, Bolos: 10, Algodão: 5, Pimentão: 10, Salame: 6	Pingo Doce
129848134	Couve: 10, Pêra: 5, Purificador de ambientes: 6, Chá: 1, Uva: 8, Mortadela: 8, Água de coco: 2, Melão: 5	Continente
695120387	Sopa: 2, Iogurte: 1, Velas: 1, Creme de barbear: 6, Lâmina de barbear: 7, Sal grosso: 7, Sabão em pó: 2, Rum: 2, Couve: 1, Gel: 6	Continente
761231682	Presunto: 9, Sal grosso: 10, Chá: 1, Champanhe: 8, Queijo ralado: 2, Bróculos: 9, Baunilha: 7, Bolos: 1, Toalha de papel: 6, Requeijão: 1	Intermarché
838725186	Caldo: 10, Salsinha: 9	Intermarché
882471288	Água de coco: 5, Lava-roupas: 1, Shampoo: 7, Melância: 10, Pimentão: 5, Talco: 4, Sopa: 3, Vodca: 6	Continente
569944694	Lentilha: 10, Velas: 9, Aparelho de barbear: 7	Pingo Doce
460926722	Pilhas: 8, Chá: 10, Condicionador: 8, Lentilha: 1, Água: 1, Sal: 3, Ovos: 2, Biscoito: 7, Creme de barbear: 10, Farinha de rosca: 7	Continente
248654818	Hambúrguer: 3, Couve: 3, Mamão: 7	Intermarché
838740202	Bovina: 6, Escova de dentes: 5, Ricota: 1, Lenço de papel: 9, Gordura vegetal: 4, Talco: 2	Pingo Doce
353688920	Água tônica: 8, Farinha de mandioca: 2, Mamão: 3, Azeitona: 3, Refrigerante: 1, Goiaba: 2, Milho: 5	Pingo Doce
360916454	Mostarda: 1, Palmito: 7, Biscoito: 4, Porco: 8, Polpa de tomate: 3, Farinha de trigo: 6	Continente
270382744	Preservativo: 7, Palito de dente: 5, Chuchu: 8	Pingo Doce
479955737	Polvilho: 2	Continente
505786330	Ricota: 4, Hidratante: 1, Bolos: 7, Rúcula: 5, Fermento: 8, Miúdos: 2, Pães: 8	Continente
628035706	Abóbora: 7, Mortadela: 3, Velas: 8, Maionese: 8, Temperinho verde: 10, Linguiça: 4, Arroz: 8, Lustra-móveis: 9, Alface: 5, Sopa: 1	Intermarché
145886903	Banana: 9, Chocolate granulado: 8	Intermarché
542219848	Fermento: 3, Macarrão: 6, Detergente: 1	Pingo Doce
932146950	Cogumelos: 3, Maçã: 7, Leite condensado: 6, Iogurte: 1, Porco: 3, Hidratante: 10, Palmito: 5, Vodca: 10, Champanhe: 9, Ovos: 6	Intermarché
178680565	Sumo: 9, Bolos: 7, Fraldas: 8, Couve: 10, Algodão: 1	Intermarché
943960260	Milho: 4, Bolos: 7	Continente
419337236	Bolos: 6, Talco: 10, Aparelho de barbear: 5, Bombom: 8, Escova de dentes: 5	Continente
707635724	Macarrão: 10, Fio-dental: 7, Pimentão: 6, Nata: 4, Salsinha: 5, Tortas: 2, Uísque: 1, Antisséptico: 4, Ovos: 1	Pingo Doce
902936161	Água tônica: 7, Sabão em pó: 2, Frango: 6, Desinfetante: 10	Pingo Doce
489687232	Repolho: 1, Inseticida: 10, Cereal: 2, Biscoito: 1	Continente
925834644	Fermento: 2, Uva: 9, Purificador de ambientes: 2, Bolos: 8, Peito de peru: 4, Manjericão: 5, Melão: 5, Lâmina de barbear: 2, Polpa de tomate: 7, Chuchu: 10	Intermarché
302462188	Creme de leite: 7, Aparelho de barbear: 8, Pilhas: 2	Pingo Doce
391354622	Bovina: 10, Licor: 3	Pingo Doce
291156066	Creme de leite: 7, Ricota: 2, Sal grosso: 5, Margarina: 4, Pano de limpeza: 2, Acetona: 5, Miúdos: 10, Bombom: 3, Toalha de papel: 2, Amaciador: 1	Continente
862473170	Adoçante: 1, Leite: 10, Farinha de milho: 4, Absorvente: 6, Caldo: 2, Refrigerante: 5, Batata palha: 7, Fio-dental: 4, Salgados: 7	Pingo Doce
655586876	Batata palha: 5, Melância: 10, Molho: 7, Amaciador: 8, Gordura vegetal: 8, Iogurte: 3, Alface: 7	Intermarché
807697178	Mamão: 2, Água: 5, Cerveja: 3, Atum: 7, Cotonete: 3, Ketchup: 8, Sal grosso: 4, Temperinho verde: 1, Carvão: 2	Pingo Doce
468124381	Bróculos: 2, Desodorizante: 1	Continente
323701322	Carvão: 1, Pilhas: 6	Intermarché
941261202	Abacaxi: 7, Rum: 9, Melão: 8	Continente
684811428	Agrião: 4, Pêra: 4, Bróculos: 4, Requeijão: 4, Linguiça: 1, Farinha de mandioca: 5, Chuchu: 1, Baunilha: 4, Alho: 4	Intermarché
551053343	Detergente: 8, Vagem: 9, Talco: 2, Acetona: 10, Espinafre: 3, Requeijão: 8, Salsinha: 5, Gel: 5	Intermarché
204891098	Cerveja: 4, Pimentão: 8, Sumo: 10, Sal: 3, Toalha de papel: 8, Manteiga: 5, Ovos: 10, Pilhas: 8	Intermarché
641871549	Palito de dente: 4, Creme de barbear: 7, Sabonete: 8, Mostarda: 6, Uísque: 2, Sumo: 7, Lenço de papel: 8, Frutas secas: 10	Pingo Doce
733498561	Salsinha: 5, Algodão: 2	Intermarché
285637396	Palmito: 8, Presunto: 6	Pingo Doce
322732158	Geleia: 2, Chocolate granulado: 3, Biscoito: 7, Preservativo: 10, Champanhe: 9, Banana: 10, Tortas: 9, Repolho: 5, Toalha de papel: 4	Pingo Doce
494619572	Velas: 9, Fio-dental: 1	Intermarché
799286766	Gelatina: 1, Pente: 4, Repolho: 4, Coco ralado: 7, Pepino: 3, Melão: 1, Laranja: 10, Abacate: 8, Manjericão: 6	Continente
770334737	Algodão: 9, Bovina: 5, Linguiça: 2, Carvão: 8, Nata: 7, Pilhas: 2, Papel higiênico: 6, Peito de peru: 4, Fósforo: 6	Continente
530954346	Banana: 9, Biscoitos: 4, Hidratante: 9, Frutas secas: 5, Cerveja: 1, Repolho: 9, Sardinha: 5	Intermarché
108198073	Álcool: 6, Molho: 2, Limpa-vidro: 8, Uísque: 5, Frutas secas: 3, Banana: 1, Lentilha: 1, Gordura vegetal: 10	Intermarché
506431884	Inseticida: 2, Lava-roupas: 10, Desodorizante: 2, Fraldas: 3, Farinha de trigo: 9, Esponja: 7, Gelatina: 1, Salsicha: 5, Polvilho: 2	Intermarché
321985487	Lenço de papel: 5, Licor: 6, Açúcar: 7, Lava-roupas: 1, Berinjela: 8, Maçã: 7, Arroz: 1, Palito de dente: 10, Cereal: 3, Ricota: 7	Continente
251168235	Tortas: 3, Bombom: 1, Manteiga: 10, Sal grosso: 10, Abacaxi: 4, Queijo: 10, Antisséptico: 2, Papel higiênico: 2, Maionese: 2	Pingo Doce
789622538	Abacate: 6, Temperinho verde: 2, Café: 1, Uva: 3, Doces: 4, Água: 5, Cenoura: 7	Pingo Doce
110418985	Doces: 2	Pingo Doce
231236017	Lâmina de barbear: 6, Papel higiênico: 8, Pimentão: 8, Salame: 5, Absorvente: 8, Feijão: 1, Sardinha: 9, Salsinha: 9	Intermarché
696008280	Porco: 5, Bróculos: 5, Chá: 9, Pano de limpeza: 10, Goiaba: 9, Manteiga: 5	Intermarché
683734920	Pepino: 9, Bacon: 4, Farinha de rosca: 3, Requeijão: 8, Detergente: 4, Vagem: 9	Pingo Doce
358011459	Farinha de trigo: 9, Abacaxi: 9	Pingo Doce
460906525	Cerveja: 8, Bolos: 4, Salsicha: 3, Bovina: 10, Uísque: 3, Peixe: 5, Salsinha: 8, Antisséptico: 2	Pingo Doce
740029968	Bróculos: 4, Uísque: 2, Berinjela: 8, Requeijão: 1, Papel higiênico: 6, Iogurte: 4, Linguiça: 3, Pimentão: 10, Geleia: 7	Pingo Doce
487270769	Cerveja: 6, Cortador de unhas: 6	Intermarché
853269565	Uísque: 6, Presunto: 4, Coco ralado: 10, Açúcar: 6, Margarina: 7, Cotonete: 8, Guardanapos: 9, Água: 3, Frango: 3, Linguiça: 2	Pingo Doce
476587246	Frango: 8	Continente
271964621	Alho: 10, Molho: 9	Continente
652421965	Chá: 4	Pingo Doce
530665594	Absorvente: 7, Queijo ralado: 1, Creme de barbear: 7, Pimentão: 1, Lixa: 10, Banana: 3, Frutas secas: 9, Água: 5	Continente
235760711	Patê: 9, Bovina: 4, Peixe: 1, Cebola: 8, Sopa: 10, Água tônica: 8, Chuchu: 1	Intermarché
318510515	Goiaba: 4, Licor: 10, Leite: 5, Sabão em pó: 6, Biscoito: 5	Continente
740297710	Frutas secas: 1, Pimentão: 4	Continente
479426781	Toalha de papel: 5, Açúcar: 10, Biscoitos: 6, Talco: 4, Peixe: 8, Bróculos: 5, Abóbora: 3, Patê: 4, Presunto: 6	Continente
520240640	Cotonete: 3, Bacon: 1	Pingo Doce
311441444	Salame: 8, Peixe: 3, Acetona: 7, Maçã: 9	Continente
964153059	Lentilha: 9, Laranja: 2	Continente
274838534	Baunilha: 8, Bolos: 4, Milho: 1, Aparelho de barbear: 2, Maçã: 4, Bacon: 1, Ricota: 4, Água: 5	Pingo Doce
190361846	Margarina: 4, Rúcula: 1, Peito de peru: 2, Vodca: 2, Baunilha: 2, Cenoura: 6, Salsicha: 1, Uva: 5	Continente
307559417	Chuchu: 3, Champanhe: 2, Porco: 8, Molho: 9, Manteiga: 6, Frutas secas: 4, Leite de coco: 8, Pente: 6, Alho: 4, Fio-dental: 6	Pingo Doce
642184971	Álcool: 2, Mostarda: 8, Ervilha: 6, Bolos: 8, Queijo: 3, Leite: 5, Sal: 5, Shampoo: 6, Ketchup: 4, Adoçante: 3	Intermarché
827658796	Leite: 7, Chá: 3	Continente
444330618	Palmito: 5, Purificador de ambientes: 8, Farinha de mandioca: 2, Pepino: 4, Sabonete: 6, Vinho: 3, Abacate: 4, Pimentão: 9, Caldo: 6	Intermarché
918969761	Espinafre: 10, Biscoitos: 8, Maionese: 10, Sabonete: 3, Hidratante: 8	Intermarché
354580368	Guardanapos: 1, Maionese: 10, Leite: 5, Cotonete: 8, Chá: 1, Creme de barbear: 8, Sopa: 1, Pano de limpeza: 9	Pingo Doce
424203414	Maionese: 1, Papel higiênico: 4, Lava-roupas: 9	Pingo Doce
275876255	Polpa de tomate: 3	Pingo Doce
798582761	Desodorizante: 2, Tortas: 2, Vinho: 3, Ricota: 4, Fio-dental: 8, Café: 6, Baunilha: 8, Saco de lixo: 2, Agrião: 10, Lava-roupas: 4	Intermarché
548041056	Cerveja: 4, Antisséptico: 2, Alface: 7, Sopa: 6, Macarrão: 5	Pingo Doce
142990589	Leite condensado: 1	Pingo Doce
326377645	Refrigerante: 7, Porco: 10, Cerveja: 6, Pente: 8, Salgados: 5, Chocolate: 10, Caldo: 5, Ketchup: 9, Pinça: 5, Bombom: 5	Intermarché
737256886	Linguiça: 6, Detergente: 9, Margarina: 4, Lenço de papel: 5	Intermarché
293662224	Abóbora: 5, Purificador de ambientes: 8, Farinha de rosca: 9, Melância: 1, Arroz: 6	Continente
795085187	Atum: 2, Champanhe: 4, Temperinho verde: 3, Alface: 2, Lenço de papel: 2, Salame: 1	Intermarché
391146548	Vodca: 5, Salsinha: 10, Acetona: 3, Feijão: 8, Shampoo: 5, Vassoura: 1, Pinça: 10, Fósforo: 10, Margarina: 8, Biscoito: 7	Pingo Doce
493334263	Hidratante: 8, Chuchu: 1, Sal: 4, Café: 2, Carvão: 7	Continente
654607212	Geleia: 5, Miúdos: 5, Palito de dente: 8, Velas: 10, Salsinha: 9, Gel: 6, Sal grosso: 10, Gelatina: 1	Pingo Doce
614294381	Creme de barbear: 2	Continente
609818391	Bolos: 3, Abacate: 7, Patê: 8, Margarina: 3, Chocolate: 5, Algodão: 10, Beterraba: 5	Continente
757022792	Tempero: 7, Hambúrguer: 5, Linguiça: 7, Desodorizante: 1, Gelatina: 5, Pimentão: 3	Continente
703112185	Creme de leite: 5, Farinha de trigo: 1, Acetona: 5	Pingo Doce
960264360	Molho: 2, Papel higiênico: 5, Leite de coco: 7, Berinjela: 3, Pães: 1, Temperinho verde: 9, Macarrão: 4, Fermento: 3, Palito de dente: 9	Pingo Doce
718219434	Linguiça: 8, Condicionador: 6, Desinfetante: 2, Chocolate: 8, Salgados: 10	Continente
545586037	Sal: 10, Ketchup: 5, Álcool: 9, Licor: 7, Preservativo: 9, Coco ralado: 9	Pingo Doce
442260290	Cortador de unhas: 4, Patê: 1	Continente
571555266	Licor: 5, Palito de dente: 4, Mostarda: 5, Bombom: 7, Feijão: 4	Continente
205727082	Atum: 6, Fermento: 10, Abacate: 8	Pingo Doce
377023674	Bolos: 8, Salame: 9	Continente
951477059	Biscoitos: 7, Mamão: 2, Fermento: 1, Detergente: 7, Ovos: 4, Patê: 4	Intermarché
626069298	Mortadela: 10, Cenoura: 6, Toalha de papel: 2, Fraldas: 8, Inseticida: 10, Champanhe: 1, Bacon: 9, Salame: 10, Manteiga: 3, Aparelho de barbear: 1	Continente
137100337	Pente: 2	Continente
993055251	Lenço de papel: 3, Bacon: 5, Bovina: 10, Leite: 5, Linguiça: 3, Vassoura: 10, Baunilha: 1	Pingo Doce
100947452	Manjericão: 8, Condicionador: 9, Fraldas: 1, Escova de dentes: 8, Milho: 8, Geleia: 6, Ovos: 3	Continente
203557073	Ketchup: 8, Iogurte: 6, Pepino: 10, Lixa: 8, Pente: 6, Miúdos: 4, Condicionador: 3, Presunto: 2, Leite condensado: 10	Pingo Doce
467952548	Sal grosso: 10, Uva: 8	Pingo Doce
337176880	Champanhe: 8, Bombom: 7, Café: 1, Sardinha: 4, Palmito: 10, Lâmina de barbear: 6	Pingo Doce
153769318	Mostarda: 3, Alho: 8, Maionese: 4, Batata: 6, Lentilha: 10, Margarina: 3, Tomate: 2, Hambúrguer: 8, Feijão: 10	Continente
590297725	Abacaxi: 10, Queijo: 7	Pingo Doce
410905661	Presunto: 8, Peito de peru: 10, Vinho: 10, Cotonete: 9, Cerveja: 4, Caldo: 4, Mamão: 3	Continente
383881498	Leite: 5, Gel: 2, Cortador de unhas: 10	Pingo Doce
513472092	Gel: 4, Espinafre: 1, Acetona: 10, Adoçante: 9, Abacate: 8, Iogurte: 7, Tomate: 8, Fermento: 4, Guardanapos: 10, Biscoitos: 5	Continente
201188936	Sardinha: 1	Continente
283217643	Biscoito: 9, Toalha de papel: 8, Uísque: 4, Absorvente: 8	Pingo Doce
745027009	Bróculos: 1, Goiaba: 8, Abacate: 1, Gel: 8	Continente
219677407	Milho: 3, Vodca: 5, Gel: 9, Azeitona: 10, Detergente: 8	Continente
973086449	Talco: 2, Caldo: 9, Baunilha: 5, Peixe: 6, Miúdos: 4, Condicionador: 3, Porco: 3, Tomate: 1	Continente
402574467	Água: 6	Continente
334242456	Shampoo: 7, Leite: 1, Feijão: 8, Biscoito: 3, Porco: 1	Continente
672186768	Porco: 6, Chá: 6, Mortadela: 5, Café: 10, Inseticida: 6, Aparelho de barbear: 10	Pingo Doce
899073883	Nata: 1, Pimentão: 7, Desinfetante: 3, Preservativo: 3, Água de coco: 3, Margarina: 7, Baunilha: 7, Sal: 10, Pinça: 8	Pingo Doce
922217875	Álcool: 4, Salsicha: 5, Frango: 7, Melão: 5	Intermarché
632486004	Bacon: 7, Manjericão: 10, Pente: 10	Pingo Doce
343319905	Aparelho de barbear: 10, Tomate: 2, Salame: 9, Carvão: 9, Salsicha: 2	Pingo Doce
464549444	Ovos: 1, Preservativo: 4, Ervilha: 9, Requeijão: 3, Acetona: 5	Intermarché
948345232	Leite condensado: 1, Uísque: 3, Queijo: 7, Ketchup: 3, Ricota: 6, Toalha de papel: 2, Chá: 1, Hidratante: 5, Lustra-móveis: 4, Água tônica: 6	Pingo Doce
444758824	Água tônica: 6	Pingo Doce
632978641	Limpa-vidro: 10, Champanhe: 10, Queijo ralado: 4, Ovos: 4, Pimentão: 5, Saco de lixo: 10, Desinfetante: 5, Macarrão: 10	Pingo Doce
258514923	Bacon: 9, Frango: 3, Cerveja: 8, Algodão: 4, Cotonete: 7, Leite: 2, Uva: 7	Pingo Doce
721837436	Presunto: 4, Adoçante: 3, Algodão: 8, Repolho: 10, Patê: 2, Creme de leite: 2, Lentilha: 8, Vinho: 9, Fio-dental: 10, Lustra-móveis: 6	Intermarché
541406627	Ervilha: 6	Continente
965659811	Abacaxi: 8, Fermento: 10, Açúcar: 7, Lentilha: 10, Maionese: 9, Água de coco: 6, Absorvente: 6, Alface: 7, Presunto: 6	Pingo Doce
303680785	Hambúrguer: 5, Carvão: 4, Aparelho de barbear: 7, Nata: 5, Água de coco: 9, Gordura vegetal: 6, Rúcula: 10	Intermarché
651789681	Talco: 2, Farinha de rosca: 10, Ricota: 8, Feijão: 3, Chocolate: 9, Creme de barbear: 2, Fraldas: 8, Gel: 10, Purificador de ambientes: 2, Pães: 4	Intermarché
